x,y,z
4.812812435795361665e+00,4.871384402327158192e+00,2.257275320088272252e-01
5.146282857434504088e+00,5.059979005995911550e+00,6.796361717841197247e-01
5.490562122288078939e+00,5.283407569489206423e+00,1.043591102355078126e+00
5.750954750908063851e+00,5.455449609379805942e+00,1.307736500420805470e+00
5.861843239599931366e+00,5.504637201288037573e+00,1.507964473723100607e+00
5.805789962353711253e+00,5.397056040148850542e+00,1.708192447025395522e+00
5.617737219696919304e+00,5.147979845966023760e+00,1.972337845091122643e+00
5.373132067532951694e+00,4.818409133177952164e+00,2.336292775662080601e+00
5.163970831211818435e+00,4.497438692386626968e+00,2.790201415437373100e+00
5.070581353709643579e+00,4.275956649655940467e+00,3.277741029847888399e+00
5.138188355355824299e+00,4.219968674115788687e+00,3.713137676717716218e+00
5.365557064464386627e+00,4.351923205423895880e+00,4.010358171422375051e+00
5.708893538248797306e+00,4.645766521663951210e+00,4.114478195254699600e+00
6.099091447828278945e+00,5.036964790516560875e+00,4.024180973497485603e+00
6.466061617161813047e+00,5.443887272801506860e+00,3.797091552517939839e+00
6.761707650898637567e+00,5.793352312131767157e+00,3.535307552826187916e+00
6.973818403446498948e+00,6.041970567787180002e+00,3.355161655130849852e+00
7.126459218581382871e+00,6.186535694005687702e+00,3.350694323135495978e+00
7.267204783427947845e+00,6.260536480993244446e+00,3.562673034867578359e+00
7.446130414018635513e+00,6.318587440245860165e+00,3.963435577032480062e+00
7.694302812489989485e+00,6.414598209216445746e+00,4.462837712567835347e+00
8.009626842226857946e+00,6.581477323027341342e+00,4.933782803515101456e+00
8.355280834295081505e+00,6.819447729660519819e+00,5.249448268811296003e+00
8.671515841456560736e+00,7.096912611495030276e+00,5.320509402763110351e+00
8.896838978802083631e+00,7.363344566508248867e+00,5.120661105383326195e+00
8.991188517399075764e+00,7.569419984309196714e+00,4.692552480202153653e+00
8.952826893036395006e+00,7.687046691132312759e+00,4.132612007539063548e+00
8.822656337593661746e+00,7.721924197337147078e+00,3.560043777926294339e+00
8.673854649069681955e+00,7.713841906682474381e+00,3.080272561659043618e+00
8.589729490018738645e+00,7.724189046952377069e+00,2.754674252579788707e+00
8.636804837906229437e+00,7.814661515844649742e+00,2.586070498425199204e+00
8.841973708561029710e+00,8.024354042450424274e+00,2.524023122650064010e+00
9.181430851171544560e+00,8.353205393519948174e+00,2.487289598498536591e+00
9.585377259628328872e+00,8.757821286584423603e+00,2.395145020715904849e+00
9.957381605550576609e+00,9.161658896865159107e+00,2.196525445721199787e+00
1.020248140180350482e+01,9.476760303192740764e+00,1.886992950236621391e+00
9.963803198370069225e+00,9.963803198370076331e+00,1.570796326794896780e+00
9.807832421847436422e+00,9.915657539152316957e+00,1.189639673628813066e+00
9.483376136529916067e+00,9.679256320151438331e+00,8.783692089125862967e-01
9.065720891408536986e+00,9.318103898168425658e+00,6.786344207652069693e-01
8.646274421860820070e+00,8.924870498413802977e+00,5.859724677687102590e-01
8.305017333921732359e+00,8.594063275843918603e+00,5.490326914928431723e-01
8.087770778376475178e+00,8.394467809823524362e+00,4.866369308741949062e-01
7.995348241333022798e+00,8.350009266770671346e+00,3.170864969966824543e-01
7.987605409990815808e+00,8.434891866091815515e+00,-1.033998796495017025e-02
8.000429288248239956e+00,8.584199916064692459e+00,-4.928050332300226710e-01
7.969484971284911623e+00,8.716138443923281187e+00,-1.068588130362690736e+00
7.852467912671744266e+00,8.758411915942554415e+00,-1.631672567964004950e+00
7.642357444575520908e+00,8.670088768825472414e+00,-2.062184945995761964e+00
7.367444418293805697e+00,8.452028109696666291e+00,-2.263155355583181816e+00
7.078570347363215554e+00,8.142938736806042854e+00,-2.191695226158595133e+00
6.828463647290782035e+00,7.803032277787409932e+00,-1.874257356109483075e+00
6.650770164931159023e+00,7.491365458799790211e+00,-1.400667993268951195e+00
6.546428901771921716e+00,7.244955466816470846e+00,-8.984618046585757245e-01
6.482429056084008323e+00,7.066947648646343616e+00,-4.954490529756430117e-01
6.403603740220363605e+00,6.927819134276630209e+00,-2.822801189433818969e-01
6.253477157055623792e+00,6.778963407066750158e+00,-2.867725342035576386e-01
5.996886352754788874e+00,6.573620078231780184e+00,-4.679299186796692656e-01
5.636293930094531390e+00,6.287499343648750738e+00,-7.311837883961838092e-01
5.215697037877395914e+00,5.931504308476889697e+00,-9.595482755876878489e-01
4.810171147673898417e+00,5.551665956628912824e+00,-1.050352499987297294e+00
4.503978750114400853e+00,5.215853742936401360e+00,-9.456478609676854941e-01
4.364166871258444047e+00,4.991489286390944358e+00,-6.467585266990127923e-01
4.418305916595011595e+00,4.921767731714751903e+00,-2.089172060490105398e-01
4.643871544551807062e+00,5.008639252574001333e+00,2.813598555162202253e-01
4.973091709851111375e+00,5.208732570255776295e+00,7.378171105788176032e-01
5.312075739977571764e+00,5.444179569488199810e+00,1.103815582555822683e+00
5.568366903452719896e+00,5.625327279906825240e+00,1.369444109473018756e+00
5.678269292437336802e+00,5.678269292437334137e+00,1.570796326794896558e+00
5.625327279906827016e+00,5.568366903452718120e+00,1.772148544116774360e+00
5.444179569488202475e+00,5.312075739977569988e+00,2.037777071033969989e+00
5.208732570255779848e+00,4.973091709851109599e+00,2.403775543010974847e+00
5.008639252574005774e+00,4.643871544551805286e+00,2.860232798073572447e+00
4.921767731714757232e+00,4.418305916595009819e+00,3.350509859638802546e+00
4.991489286390948799e+00,4.364166871258440494e+00,3.788351180288805686e+00
5.215853742936404913e+00,4.503978750114397300e+00,4.087240514557477944e+00
5.551665956628915488e+00,4.810171147673894865e+00,4.191945153577091077e+00
5.931504308476890586e+00,5.215697037877391473e+00,4.101140929177482519e+00
6.287499343648751626e+00,5.636293930094529614e+00,3.872776441985977591e+00
6.573620078231781072e+00,5.996886352754787985e+00,3.609522572269463048e+00
6.778963407066750158e+00,6.253477157055623792e+00,3.428365187793351865e+00
6.927819134276630209e+00,6.403603740220363605e+00,3.423872772533175457e+00
7.066947648646342728e+00,6.482429056084008323e+00,3.637041706565434573e+00
7.244955466816471734e+00,6.546428901771922604e+00,4.040054458248371283e+00
7.491365458799789323e+00,6.650770164931160799e+00,4.542260646858742312e+00
7.803032277787407267e+00,6.828463647290782923e+00,5.015850009699276413e+00
8.142938736806041078e+00,7.078570347363218218e+00,5.333287879748388249e+00
8.452028109696662739e+00,7.367444418293809250e+00,5.404748009172974932e+00
8.670088768825470638e+00,7.642357444575525349e+00,5.203777599585555080e+00
8.758411915942550863e+00,7.852467912671748707e+00,4.773265221553799620e+00
8.716138443923279411e+00,7.969484971284915176e+00,4.210180783952486294e+00
8.584199916064690683e+00,8.000429288248245285e+00,3.634397686819816009e+00
8.434891866091813739e+00,7.987605409990819361e+00,3.151932641554745729e+00
8.350009266770669569e+00,7.995348241333026351e+00,2.824506156593113104e+00
8.394467809823522586e+00,8.087770778376478731e+00,2.654955722715598654e+00
8.594063275843913274e+00,8.305017333921735911e+00,2.592559962096949722e+00
8.924870498413797648e+00,8.646274421860821846e+00,2.555620185821084078e+00
9.318103898168420329e+00,9.065720891408542315e+00,2.462958232824587146e+00
9.679256320151431225e+00,9.483376136529921396e+00,2.263223444677208818e+00
9.915657539152309852e+00,9.807832421847443527e+00,1.951952979960980050e+00
9.661068573063024800e+00,1.028799309227309422e+01,1.633628179866692509e+00
9.505851729249011228e+00,1.023468514537429996e+01,1.250409180048577706e+00
9.187266574685224896e+00,9.986875535817642202e+00,9.374545059778732758e-01
8.778964152333585957e+00,9.610758325090783316e+00,7.366390011010118810e-01
8.369874842535645953e+00,9.202345901694924279e+00,6.434756766422947694e-01
8.037387724404291944e+00,8.859135734825901665e+00,6.063360281530043583e-01
7.825376845817093141e+00,8.651698525544501805e+00,5.436026591338627423e-01
7.733904117016106916e+00,8.604102714539809682e+00,3.731348287823461618e-01
7.723442579187382862e+00,8.689157957901960216e+00,4.393671814020172484e-02
7.731614227316339516e+00,8.839604791796698890e+00,-4.411388290341493601e-01
7.696351116832106598e+00,8.971214507566308782e+00,-1.020037349530948934e+00
7.577423933958433722e+00,9.010000256475970914e+00,-1.586168501114694873e+00
7.369070154782788151e+00,8.914607593246483219e+00,-2.019010277712937285e+00
7.099692538992730562e+00,8.686793292527706711e+00,-2.221068089679215429e+00
6.819160016794547197e+00,8.367062004085653371e+00,-2.149221306742355786e+00
6.578558619097130133e+00,8.017586475645254396e+00,-1.830065856997112661e+00
6.409834496642272228e+00,7.698776236356887459e+00,-1.353914016422612665e+00
6.312762236544254613e+00,7.447860054017582776e+00,-8.489905113411571058e-01
6.254069468264940923e+00,7.266956228987057287e+00,-4.437971549324370990e-01
6.179250531608836638e+00,7.124654586942988033e+00,-2.294748152498571336e-01
6.033087099278813703e+00,6.970326181210852567e+00,-2.339915378846897376e-01
5.781720130376694300e+00,6.755870340874645663e+00,-4.161291212429705233e-01
5.428391419891894998e+00,6.456955656703740942e+00,-6.808073941079921809e-01
5.016970019317582796e+00,6.085928280215674668e+00,-9.104075064202703516e-01
4.621446678434966593e+00,5.691416358537318310e+00,-1.001703050561054908e+00
4.324354642531603510e+00,5.344283970767907732e+00,-8.964318800118467045e-01
4.190941227332555030e+00,5.114401482528503351e+00,-5.959253276971638869e-01
4.247548203636014819e+00,5.046047020642503433e+00,-1.557149533411257281e-01
4.471478942755293673e+00,5.140469008381051808e+00,3.372148790680291608e-01
4.795998019587356609e+00,5.351942722759990723e+00,7.961419141645160735e-01
5.129212452670942390e+00,5.599252219462911739e+00,1.164120715533807582e+00
5.381042423050070411e+00,5.789384065536537172e+00,1.431186494296461831e+00
5.489812997098375114e+00,5.846057065519052465e+00,1.633628179866692287e+00
5.440081589189603939e+00,5.733942598240170163e+00,1.836069865436922743e+00
5.266137459555873868e+00,5.470671079388472080e+00,2.103135644199576770e+00
5.040238679020198731e+00,5.122585477090469297e+00,2.471114445568867612e+00
4.849558981141469438e+00,4.785428220134557264e+00,2.930041480665354747e+00
4.769384041074955505e+00,4.556010551511724849e+00,3.422971313074508970e+00
4.841158002495589585e+00,4.503807288319332969e+00,3.863181687430548461e+00
5.062209772503586613e+00,4.651391883486125423e+00,4.163688239745230391e+00
5.390002610518191517e+00,4.969694299094344458e+00,4.268959410294439927e+00
5.758900936976800722e+00,5.389208773535130170e+00,4.177663866153656258e+00
6.103362812202973942e+00,5.823115329684975805e+00,3.948063753841377643e+00
6.379501963229269990e+00,6.194515834983930880e+00,3.683385480976356430e+00
6.577751161382476397e+00,6.458852582223049588e+00,3.501247897618075200e+00
6.722597357406681517e+00,6.614417955181281172e+00,3.496731174983241708e+00
6.859920279762627970e+00,6.698024447790476898e+00,3.711053514665820341e+00
7.036781783005133128e+00,6.767960444457185254e+00,4.116246871074544345e+00
7.281107621931500518e+00,6.880596312071344478e+00,4.621170376155994575e+00
7.588694486731834665e+00,7.069005756568077281e+00,5.097322216730496791e+00
7.922372918286050059e+00,7.331076132360855091e+00,5.416477666475740804e+00
8.223858507252336025e+00,7.631131181419092080e+00,5.488324449412600003e+00
8.434308908042845943e+00,7.914281820316191762e+00,5.286266637446321859e+00
8.516430693601495960e+00,8.128214215785991570e+00,4.853424860848081224e+00
8.470253979908751063e+00,8.244471345706223531e+00,4.287293709264336172e+00
8.336689776822309383e+00,8.271401030068727067e+00,3.708395188767534822e+00
8.187052917419379128e+00,8.253798871958927919e+00,3.223319641593184848e+00
8.101508625755638349e+00,8.258899103413055443e+00,2.894121530951040633e+00
8.143266897135365667e+00,8.353179897379114038e+00,2.723653700599522942e+00
8.336982503256413324e+00,8.577797511067187131e+00,2.660920331580379994e+00
8.658638384375752395e+00,8.931178886505815484e+00,2.623780683091091248e+00
9.040557968850885473e+00,9.365105380245687172e+00,2.530617358632373914e+00
9.390295476953642861e+00,9.796218706100086493e+00,2.329801853755513186e+00
9.617611963483174264e+00,1.012973529976361675e+01,2.016847179684806868e+00
9.347304266244293558e+00,1.060243550579932936e+01,1.696460032938488460e+00
9.193039735598349083e+00,1.054397570278566043e+01,1.311246551756029888e+00
8.880778909832450552e+00,1.028494018846760127e+01,9.966630903193163249e-01
8.482429593705186122e+00,9.894160177229139208e+00,7.948024316731004957e-01
8.084309381767477376e+00,9.470908044668528092e+00,7.011542342969095953e-01
7.761093334378755593e+00,9.115583831849480845e+00,6.638212907548546315e-01
7.554633865999369036e+00,8.900475814383618456e+00,6.007614229569713249e-01
7.464233235707056657e+00,8.849767714930369067e+00,4.294063847399325340e-01
7.451036884830338991e+00,8.934893129174570348e+00,9.849494699979843837e-02
7.454496765368568312e+00,9.086306361478204252e+00,-3.891051987450766525e-01
7.414912140668911356e+00,9.217422360943903215e+00,-9.710166239035058489e-01
7.294200354005724307e+00,9.252635698921473306e+00,-1.540094231775024802e+00
7.087877483487138974e+00,9.150215263795484333e+00,-1.975188753820503962e+00
6.824424555493536104e+00,8.912822897548609902e+00,-2.178298185201993586e+00
6.552666406608670613e+00,8.582728541150704160e+00,-2.106077472293698793e+00
6.321966551206696927e+00,8.224010687650892493e+00,-1.785260962952902819e+00
6.162514174897178343e+00,7.898371982210673714e+00,-1.306630967659888398e+00
6.072907333459441226e+00,7.643209368507536183e+00,-7.990795643745802757e-01
6.019650108367846641e+00,7.459600571260541102e+00,-3.917773600259182309e-01
5.948971949692689165e+00,7.314266545424053412e+00,-1.763395696150014125e-01
5.806993102871038204e+00,7.154596479332543169e+00,-1.808797997458804208e-01
5.561213842400623442e+00,6.931194144754243780e+00,-3.639653267497715561e-01
5.215659473092755682e+00,6.619715924265228146e+00,-6.300211301731071245e-01
4.814015785274021297e+00,6.233951233590417473e+00,-8.608162071021592254e-01
4.429086520403430427e+00,5.825093388936804395e+00,-9.525869032096334621e-01
4.141556055518084811e+00,5.466946060030851484e+00,-8.467678438867407564e-01
4.014772822357658200e+00,5.231768734130208820e+00,-5.446972910430147863e-01
4.073804574878270301e+00,5.164879744700350273e+00,-1.021958210250688559e-01
4.295808398409175055e+00,5.266816764509920645e+00,3.932994879526692245e-01
4.615178364747273498e+00,5.489532653728767642e+00,8.546150304549161580e-01
4.942153142249688713e+00,5.748527608711646586e+00,1.224508994856711386e+00
5.189165595838261424e+00,5.947506037460421169e+00,1.492964730064763268e+00
5.296658913640182043e+00,6.007880232473798543e+00,1.696460032938488238e+00
5.250233272294053677e+00,5.893667638504575201e+00,1.899955335812212986e+00
5.083782717426848841e+00,5.623664342006963857e+00,2.168411071020264647e+00
4.867810821180399650e+00,5.266807183102941714e+00,2.538305035422059319e+00
4.686878783854533381e+00,4.922041841778655780e+00,2.999620577924306808e+00
4.613570024960042204e+00,4.689012488392978462e+00,3.495115886902043556e+00
4.687330215155848023e+00,4.638829632208011589e+00,3.937617356919991707e+00
4.904762945023969145e+00,4.794088676422788353e+00,4.239687909763716789e+00
5.224049052355746348e+00,5.124239640535526163e+00,4.345506969086610383e+00
5.581438501324582191e+00,5.557377098918383496e+00,4.253736272979137922e+00
5.913822020056080930e+00,6.004202842370721882e+00,4.022941196050084045e+00
6.179534695264876198e+00,6.386070984823254193e+00,3.756885392626748921e+00
6.370371126250181426e+00,6.657911939392667122e+00,3.573799865622858007e+00
6.510987478209534274e+00,6.818783206286779475e+00,3.569259635491977889e+00
6.646317179674002595e+00,6.907119229975245744e+00,3.784697425902893375e+00
6.821803266482025840e+00,6.982968790209650223e+00,4.191999630251559417e+00
7.063723131575858183e+00,7.103849410398518138e+00,4.699551033536862654e+00
